onset	duration	stim_file	trial_type	block	hit
210	3	localizer/Bodies/body_19.mov	bodies	12	1
213	3	localizer/Bodies/body_20.mov	bodies	12	n/a
216	18	n/a	fix	13	n/a
234	3	localizer/Bodies/body_22.mov	bodies	14	n/a
237	3	localizer/Bodies/body_23.mov	bodies	14	n/a
240	3	localizer/Bodies/body_23.mov	bodies	14	1
243	3	localizer/Bodies/body_25.mov	bodies	14	n/a
246	3	localizer/Bodies/body_27.mov	bodies	14	n/a
249	3	localizer/Bodies/body_28.mov	bodies	14	n/a
252	3	localizer/Faces/face_22.mov	faces	15	n/a
255	3	localizer/Faces/face_23.mov	faces	15	n/a
258	3	localizer/Faces/face_24.mov	faces	15	n/a
261	3	localizer/Faces/face_26.mov	faces	15	n/a
264	3	localizer/Faces/face_28.mov	faces	15	n/a
267	3	localizer/Faces/face_28.mov	faces	15	1
270	3	localizer/Scenes/scene_28.mov	scenes	16	n/a
273	3	localizer/Scenes/scene_3.mov	scenes	16	n/a
276	3	localizer/Scenes/scene_3.mov	scenes	16	1
279	3	localizer/Scenes/scene_32.mov	scenes	16	n/a
282	3	localizer/Scenes/scene_33.mov	scenes	16	n/a
285	3	localizer/Scenes/scene_34.mov	scenes	16	n/a
288	3	localizer/Objects/obj_25.mov	objects	17	n/a
291	3	localizer/Objects/obj_26.mov	objects	17	n/a
294	3	localizer/Objects/obj_26.mov	objects	17	1
297	3	localizer/Objects/obj_29.mov	objects	17	n/a
300	3	localizer/Objects/obj_3.mov	objects	17	n/a
303	3	localizer/Objects/obj_30.mov	objects	17	n/a
306	3	localizer/Scrambled15G/obj13_gscr.mov	scrambled	18	n/a
309	3	localizer/Scrambled15G/obj14_gscr.mov	scrambled	18	n/a
312	3	localizer/Scrambled15G/obj15_gscr.mov	scrambled	18	n/a
315	3	localizer/Scrambled15G/obj16_gscr.mov	scrambled	18	n/a
318	3	localizer/Scrambled15G/obj17_gscr.mov	scrambled	18	n/a
321	3	localizer/Scrambled15G/obj17_gscr.mov	scrambled	18	0
324	18	n/a	fix	19	n/a
342	3	localizer/Objects/obj_31.mov	objects	20	n/a
345	3	localizer/Objects/obj_32.mov	objects	20	n/a
348	3	localizer/Objects/obj_33.mov	objects	20	n/a
351	3	localizer/Objects/obj_37.mov	objects	20	n/a
354	3	localizer/Objects/obj_38.mov	objects	20	n/a
357	3	localizer/Objects/obj_38.mov	objects	20	1
360	3	localizer/Faces/face_3.mov	faces	21	n/a
363	3	localizer/Faces/face_30.mov	faces	21	n/a
366	3	localizer/Faces/face_32.mov	faces	21	n/a
369	3	localizer/Faces/face_32.mov	faces	21	1
372	3	localizer/Faces/face_35.mov	faces	21	n/a
375	3	localizer/Faces/face_37.mov	faces	21	n/a
378	3	localizer/Scrambled15G/obj19_gscr.mov	scrambled	22	n/a
381	3	localizer/Scrambled15G/obj20_gscr.mov	scrambled	22	n/a
384	3	localizer/Scrambled15G/obj21_gscr.mov	scrambled	22	n/a
387	3	localizer/Scrambled15G/obj21_gscr.mov	scrambled	22	1
390	3	localizer/Scrambled15G/obj23_gscr.mov	scrambled	22	n/a
393	3	localizer/Scrambled15G/obj24_gscr.mov	scrambled	22	n/a
396	3	localizer/Scenes/scene_35.mov	scenes	23	n/a
399	3	localizer/Scenes/scene_36.mov	scenes	23	n/a
402	3	localizer/Scenes/scene_38.mov	scenes	23	n/a
405	3	localizer/Scenes/scene_39.mov	scenes	23	n/a
408	3	localizer/Scenes/scene_39.mov	scenes	23	1
411	3	localizer/Scenes/scene_40.mov	scenes	23	n/a
414	3	localizer/Bodies/body_29.mov	bodies	24	n/a
417	3	localizer/Bodies/body_30.mov	bodies	24	n/a
420	3	localizer/Bodies/body_31.mov	bodies	24	n/a
423	3	localizer/Bodies/body_32.mov	bodies	24	n/a
426	3	localizer/Bodies/body_32.mov	bodies	24	1
429	3	localizer/Bodies/body_36.mov	bodies	24	n/a
432	18	n/a	fix	25	n/a
